-5.456022504496759185e-01,-6.970482003174505170e-01,-8.281628803182544685e-01,-1.011054679299243642e+00,-1.001799377510916855e+00,-8.227269211147515415e-01,-2.778683114115011454e-01,4.762837198626017066e-01,1.528939215974619570e+00,1.954348293901791322e+00,1.999076889123645895e+00,9.846265435437729918e-01,4.801663242139770360e-01,1.050873088058141558e-01,-2.040250217363775986e-01,-2.703534823613499838e-01,-1.070316934335992093e-01,-1.602372238362376189e-01,-1.216901568474727940e-01,1.028376806977644442e-01,1.360456833854977177e-01,-1.559578163692185993e-01,-3.048420049636426654e-01,-2.969930643311754492e-01,-1.592457186698650051e-01,5.310066862394993009e-02,2.157460041510296245e-01,2.488773437042711145e-01,1.637378099440088830e-01,4.150127768386778770e-01,7.035911085250945440e-01,1.081544079863909769e-01,-4.345038636558264944e-01,-6.157406828434627277e-01,-7.077708087349536825e-01,-9.192983726703497505e-01,-8.376157613265384771e-01,-7.259798859435306895e-01,-2.841868942285953326e-01,-2.467366860471953416e-02,5.356734709291145480e-01,4.802509241452525557e-01,4.727929129240890926e-01,3.241791871790158930e-01,6.741411641814004652e-01,-2.448402307279577347e-02,-3.652856598756773487e-01,-6.198001287170910034e-01,-6.615173081475869132e-01,-6.243648477344531100e-01,-6.152782203668579752e-01,-6.013518356319755842e-01,-1.748991810160470395e-01,4.797649411331085800e-01,8.132367423999814493e-01,1.180328440107006882e+00,1.247023847820562859e+00,7.654807154330672825e-01,6.095462829476016031e-01,1.880818652490298670e-01,-1.063231694697424068e-01,9.349167270852377920e-02,8.937315129859628726e-01,9.404900312391257788e-01,-4.990147827675404102e-01,-6.792293518367047422e-01,-7.601566452344035163e-01,-9.231812785017983192e-01,-9.124800082441540949e-01,-8.444531186893659003e-01,-4.072552124866504752e-01,-9.167101079886373974e-03,6.178127681608525101e-01,1.006075710594404038e+00,1.211087046812290735e+00,1.084265933834815288e+00,9.154166155669547500e-01,6.850202175895691026e-01,1.275582245679182103e+00,5.956151267256329929e-01,-1.771722671058230392e-01,-6.007727187962689230e-01,-8.091540508183941993e-01,-8.368389155977804528e-01,-9.290503936926735040e-01,-8.057406494234199412e-01,-8.468779295043065147e-01,-8.062334623608654605e-01,-6.925379750667135514e-01,-6.919640933870182531e-01,-6.005705089123463125e-01,-5.648809985337454043e-01,-5.012109590573051721e-01,-4.115368726342395478e-01,-2.887618040068538061e-01,5.163868239059647536e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.784361392004944369e-01,-6.299937578354372070e-01,-6.787199878877093751e-01,-5.268787150539094855e-01,1.186695324122011064e+00,9.355285905577906957e-01,3.855364694224384103e-01,3.169661017081312204e-01,8.157747107363723105e-01,4.025841239686532291e-01,8.420219155156160040e-01,4.628661710590714073e-01,-4.544171046267858616e-01,-8.043191374644447222e-01,-8.538118987173023422e-01,-8.601264488123093743e-01,-8.037162989562186555e-01,-7.741329141940176406e-01,-6.945870925783879102e-01,-6.729216764240318893e-01,-6.627100255202036383e-01,-4.609319406487782378e-01,-3.383975487285106332e-01,-1.436059045218099628e-01,2.076663131106226967e-01,1.035554356954162758e+00,1.711560935661681881e+00,1.726762942435145165e+00,1.219979281487549638e+00,1.234430278709244488e+00,-1.631234140791992804e-01,-3.493320172216666242e-01,-3.521707752041843831e-01,-6.153414431689073760e-01,-7.077708087349536825e-01,-9.383597660482583258e-01,-1.078801305299371904e+00,-9.654037450107876284e-01,-9.347649917030562694e-01,-9.823554626595045747e-01,-6.187587896821230560e-01,1.800159378611929872e+00,2.546576328509068676e-01,1.231029364345679056e-01,1.100410201025153745e-02,4.967814589462979935e-01,4.067499351756354575e-01,2.571049818970951306e-01,4.931827287535573978e-01,-3.166386121449141777e-01,-4.559409951218255652e-01,-5.383696439434265679e-01,-4.631036244610872155e-01,-4.017925073672345970e-01,-4.305144705227119672e-01,-2.114432890944281107e-01,6.545092461404869444e-02,4.291145558918185166e-01,1.108872870490315465e+00,1.653836925436523053e+00,1.849655902811811803e+00,2.206884411037977056e+00,1.719176808740651818e+00,-1.754218218844884880e-01,-4.504245543648609518e-01,-6.768625292357692835e-01,-7.601566452344035163e-01,-9.263643185388574786e-01,-9.821618614220167798e-01,-1.183656324662167636e+00,-1.101086393335145130e+00,-1.025770668168857203e+00,-9.784527757810971282e-01,-9.566674697129867733e-01,-1.024324599832609817e+00,-1.109266942581869309e+00,-1.154931049091505901e+00,-6.980316328928461989e-01,2.403725680806745757e+00,7.838025694033925461e-01,4.893076585243752441e-01,1.595856425051087393e-02,3.602586684516416171e-01,7.185102199028111647e-01,9.866155850827131868e-01,6.393470321180927396e-01,1.463240205976889197e+00,6.777425872013204122e-01,4.506192950291540988e-01,1.067467036315052908e+00,2.062179396533643239e+00,1.415345327818350984e+00,9.554750299968255423e-01,2.471093099183577224e-01,-2.893854354256715222e-01,-3.289454404982608549e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.548972474840622060e-01,5.083170665467745764e+00,9.026980827579096367e-01,9.021282554960231570e-01,4.790355724050367470e-01,-1.913355864711663579e-01,-7.465831668735560811e-01,-1.084348923827378908e+00,-1.326401891905526043e+00,-1.419671048062921770e+00,-1.477928793808510832e+00,-1.353865728315371664e+00,-1.425441998899252161e+00,-1.355296767374812639e+00,-1.226792495271341821e+00,-1.219528003015757811e+00,-3.425204166050260096e-02,1.822878980965097373e+00,1.575640248343832983e+00,-8.912564640416442696e-01,-9.329896244731679111e-01,-8.633977931816396723e-01,-6.849453196794746956e-01,-5.893677730290272088e-01,-3.269769331980879601e-01,-8.764604889971500112e-02,4.817130975880841159e-01,8.298392687226147091e-01,6.986051059581371847e-01,-1.219615471770705839e-01,-3.226641866476266385e-01,-3.350169269935135974e-01,7.698193517348603798e-01,4.604717301641783500e+00,9.436952261424306210e-01,6.908877521477191364e-01,7.930784634362129104e-01,1.068671486850307106e+00,7.069395297719609506e-01,-2.405024436551150002e-01,-8.736143861984174697e-01,-1.255030424174322201e+00,-1.340779114523056093e+00,-1.177745391852985213e+00,-1.385647797241092105e+00,-1.382292467056831287e+00,-1.218307121381940528e+00,-1.252451014546035912e+00,-1.215792356763092830e+00,-4.743008192679495361e-01,1.374482037217580110e+00,1.920435125230958606e+00,-7.139219414165409727e-01,-8.333989575867667421e-01,-7.259312519615047643e-01,-6.435610617853539939e-01,-3.944044833365946690e-01,-1.022822576219707680e-01,5.162525962034282268e-01,7.627309652290057418e-01,8.029621536861909492e-01,-1.201181698009277932e-02,-2.459365482138050341e-01,-3.353238252284210241e-01,3.545340486915762868e-01,5.516435982383743664e+00,1.321426858560439177e+00,8.995070227192080159e-01,1.108477784250288534e-01,-3.999964496502506073e-01,-7.781187442384741582e-01,-8.956006906075827390e-01,-1.056418314770921407e+00,-1.170847862120522054e+00,-1.154949536185619463e+00,-1.142916068520675843e+00,-1.128815941898897224e+00,-1.050296901310010522e+00,-1.142552479355924966e+00,-1.009768518886947630e+00,-9.388636106831924621e-01,-9.180833178600319444e-01,-8.789558446466891883e-01,-7.919646968424413069e-01,-8.251255143441087458e-01,-6.572899705883370469e-01,1.037551137789968436e+00,3.635108605557090033e+00,-3.252110491193609398e-01,-3.596754914160577576e-01,-1.125438113138669399e-02,7.898320994447547427e-01,6.030105383858518353e-01,-1.209898003971070918e-01,-3.143306921783797780e-01,-3.350381302569792608e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.021164989357828068e-01,-1.955565248533789879e-01,-1.240712428469797762e-01,-1.261354559214283577e-01,-1.226843084048659382e-01,-7.582658027089561603e-02,9.464145212205804514e-02,4.262541019665332387e-01,5.270745573743128576e-01,5.432394450598404534e-01,1.031262607816979759e+00,-4.055924857727227772e-02,3.624083953240105505e-03,4.299134236319652747e-01,5.556056173187079450e-01,4.069163185490005108e-01,1.496415822852605881e-01,-3.486780859017622053e-02,-4.442869973307509990e-01,-5.930282206198216333e-01,-6.964154813896321627e-01,-6.352921469479526628e-01,-4.668342852078328775e-01,-4.353545431796234655e-01,-3.016939192434661132e-01,-3.372461390894656019e-01,-2.568621894501524339e-01,-9.766134841193385707e-02,3.407675507034781948e-01,1.423168778734581918e+00,2.145800893502403939e-01,8.131361380860402388e-02,-4.328894893724609672e-01,-4.887824663348738219e-01,-7.198514108228945378e-03,3.326968060987227360e-02,-8.391093641143386461e-02,-6.936252137710507970e-02,3.650015009612034289e-02,9.445260333868056579e-02,3.096786809281010799e-01,8.697240963814398818e-01,7.748985481222167016e-01,1.568139449420197507e-01,-1.625489531367461590e-02,1.220746776688045043e-01,2.745916805760735269e-01,2.381022812971048397e-01,1.358775257404715442e-01,4.190044321018133316e-02,-8.056986325622780831e-02,-5.488666758915180521e-01,-4.403880033028574892e-01,-4.716037041559901222e-01,-4.786296380775416082e-01,-3.883016180016846675e-01,-1.631994032280767726e-01,3.328336001332225513e-01,1.279617919814557192e+00,-1.755797172193566263e-02,-2.771875600233540404e-01,-9.425469476885686704e-02,-8.556897103069484312e-02,-2.695485330727608320e-01,-3.676845670446356462e-01,1.714743144424182020e-01,9.611943311675887058e-02,1.387604538620667571e-01,7.819685293597321285e-02,4.541706905310387982e-02,5.791848943105725941e-03,4.013075520887946501e-01,1.129771451932183535e+00,9.111042663859818536e-01,6.634481627058994579e-01,9.121189562058491518e-01,7.935461153347818097e-01,4.920044034179882342e-01,2.150528814629925622e-01,-1.634075587413310326e-01,-4.088060152459558894e-01,-4.232859297057071091e-01,-3.996501936923967935e-01,1.595430095814500404e-01,6.633469511643667049e-01,5.269606424915328491e-01,-3.111136560425069586e-01,-5.030866039872671225e-01,-5.200859332512527411e-01,-6.026860286372844877e-01,-5.800759191666829961e-01,-5.596024058892424824e-01,-5.016290664020394141e-01,-4.257365415781595441e-01,-4.010154593940410961e-01,-3.421462683088173362e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.744873632650734807e-01,3.992104780646129475e-02,-3.318786479929367594e-01,-6.577970555235461703e-01,-8.949302094906251837e-01,-8.400966964832132788e-01,-6.321401428259142419e-01,-2.950466997389200041e-01,1.793464916148063415e-01,2.271920636606141186e-01,7.731009226404279566e-01,1.870990549812965087e+00,2.295511940642525506e+00,9.008846213191433749e-01,3.710680970341177498e-01,3.028061610909907886e-01,-1.720333671546091514e-01,-4.353246597687112085e-01,-3.840397096343832195e-01,-3.063875776581516663e-01,-1.234227316093479410e-01,-1.097011794123124544e-02,1.162148537054313174e-02,-2.277438679443223937e-02,-2.049747135791587030e-02,-2.006594230689631997e-01,-3.181879353053128634e-01,-3.596637851849123768e-01,-3.619541641405127907e-01,-3.133583359351591602e-01,-2.922401323438800214e-01,-2.500210787638548759e-01,3.061710575522795796e-01,5.145068358226225769e-01,-5.963901335514167068e-02,-4.136698325405636645e-01,-7.654754423703784560e-01,-9.248147216925187708e-01,-1.016632228094109136e+00,-1.060838653586921199e+00,-1.171027443169448068e+00,-1.140192035873815346e+00,-7.576777099403345650e-01,-4.618822111947433195e-01,-3.398935362686523742e-01,-6.628598926369894118e-02,9.126103783190013530e-02,-3.834540975942280980e-03,3.651999063693761594e-01,5.808962416579076526e-01,6.041891937017180858e-01,9.577073379917095952e-01,9.665607821849988568e-01,1.293549475962616269e+00,2.225649725461110062e+00,1.975279279319005266e+00,4.837916082358145742e-01,-1.442508793628972108e-01,-3.533149745818854881e-01,-4.128434361216805071e-01,-4.098165624810526375e-01,-3.218763969316988938e-01,-2.817546872800834601e-01,-2.279664518249296667e-01,3.619494249136719910e-01,-6.453171062229874633e-02,-4.202503348204967293e-01,-6.737105155972860082e-01,-8.125363216861910542e-01,-1.013337084427587298e+00,-9.653081571842998532e-01,-9.491061415070023433e-01,-1.048306293373136189e+00,-1.092199634885422599e+00,-9.898198996638903902e-01,-7.703373407344714652e-01,-5.204306669303517818e-01,-5.857813012469622604e-01,-6.447638470556551482e-01,-5.706644859721750063e-01,-4.315430702781162253e-01,-4.002173549963237709e-01,-3.107692428843678023e-01,1.272153656640820710e-02,6.116239697374312723e-01,1.213859546253865496e+00,2.321924218807027707e+00,2.695834530088417669e+00,2.817656067560041500e+00,1.628394584596307482e+00,5.463531360996787267e-01,1.153033679436312325e-01,-3.245111478812150261e-03,-1.285385997802394875e-02,-2.438603418519788846e-01,-3.109212332953856239e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.668198335660539322e-01,4.690065177735232016e-01,-8.987038189272567035e-02,-2.140078354571900432e-02,-7.157296717776995276e-02,-1.930725640080125372e-01,-3.403332289195765692e-01,-4.475641756550899353e-01,-4.629845187465043699e-01,3.513331972552651838e-01,2.115892131284981659e+00,4.859158260684356967e-01,3.523408762381557979e-01,7.067356791242024316e-01,-8.344098070385438937e-02,-4.398093769472594672e-01,-7.214919595484453607e-01,-5.710551837127941788e-01,-2.591635133182755291e-01,-2.484495753573885968e-01,1.584744333773385971e+00,2.841287880443830627e+00,7.029813956984262147e-01,-1.335887838811983253e-01,-5.495907877741484926e-01,-7.608729588281812894e-01,-7.361362249921128420e-01,-6.558404528413228629e-01,-5.492386764683659939e-01,-4.921282532126793341e-01,-4.614275562769099559e-01,-3.514196345466056304e-01,-4.299836156624030070e-01,3.057044860301949551e-01,-1.764010624595957755e-01,-4.778766312872031463e-01,-4.214630258555557285e-01,-4.983868737591245351e-02,9.947494732000709827e-02,-3.635271487368033072e-02,-2.724291114987517637e-01,-5.014951273258896336e-01,-6.160070549250634686e-01,-5.225620265081566407e-01,7.068519609701118256e-01,1.654645558619628032e+00,-4.872094368463169012e-01,-4.195765516635347470e-01,-2.969132998330192841e-02,6.929693768417520827e-01,3.868867343023815047e-02,-2.969379091373220980e-01,-2.889505289146589995e-01,-3.518545709781978337e-01,-2.659916395287783009e-01,1.025349492095493309e+00,2.534618990082364576e+00,7.586916736808585471e-01,3.636968820305661598e-01,-8.989645181478765276e-03,-2.568750100974002137e-01,-4.182417890882305644e-01,-3.867669586334906429e-01,-3.564928847727714123e-01,-4.978439338903674627e-01,-6.579279484282848367e-01,-4.034606077940033897e-01,-6.773926854214679105e-02,-4.127615754543390580e-01,-7.569013744114777564e-01,-6.779328612533843668e-01,-1.181744749272111983e-01,1.919316447771307610e-01,-4.157803332975267691e-02,-2.213509344776940779e-01,-3.558191226477258051e-01,-3.840517738133964465e-01,-2.741269251732276757e-01,1.333080825666806968e+00,1.745006122772872814e+00,-3.893847807393189808e-01,-5.245051860836137392e-01,5.170800319192110361e-01,1.016074214173652512e+00,6.432324583872250923e-01,3.416069700477288862e-01,2.173447409629953309e-01,1.633858154801859808e+00,1.348348363770630831e+00,3.967927938048575465e-01,-1.017399283103529312e-01,-4.091625155209092091e-01,-4.982842076441653667e-01,-4.290133882575257185e-01,-3.997681965564056639e-01,-3.413846820889775424e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.456022504496759185e-01,-6.910668181242193286e-01,-5.315075863889634489e-01,1.163521145450653549e+00,9.766741765343076587e-01,4.170407958092069989e-01,7.275593357908272107e-02,9.741865230014142008e-02,3.075980467328959245e-01,-2.511499189976743041e-01,-4.616361870048902860e-01,8.332322185959027960e-01,3.527794110163819497e+00,1.356387908776504725e+00,-1.122807067174469431e+00,2.086639974321521929e-01,1.549122061799996120e+00,-5.715732391476953111e-01,-1.901529837751634033e-01,-1.374525604232950948e-01,-3.994258985401396567e-01,2.027723085790396340e-02,-3.690603732033038153e-01,-7.377463725180868348e-01,-7.185553200562554421e-01,-7.372996169769270303e-01,-6.534797849264617486e-01,-5.749014849595102117e-01,-4.909483959743943804e-01,-4.030755806655131335e-01,-3.211800864376878062e-01,-9.344977939343102058e-02,-4.345038636558264944e-01,-6.157406828434627277e-01,-7.077708087349536825e-01,-9.398646128938827893e-01,-1.101950810636050271e+00,-1.161155870128008472e+00,-8.674304008252080589e-01,1.172194993038382593e+00,1.912187191844378242e+00,1.065193693488685645e+00,4.127470723878152725e-01,9.811713012904478559e-02,-5.396276439330567332e-01,1.397020128095468050e-01,3.966123263599526272e+00,5.626526602650448794e+00,8.809373764974521848e-01,-9.406390343125903275e-01,-1.046368504618755413e+00,-1.068219827989949966e+00,-9.585881109749740947e-01,-9.230834147752410290e-01,-8.335436697185432120e-01,-8.495918985536012880e-01,-7.891137084942302371e-01,-6.830539202427323708e-01,-6.103126776884761906e-01,-5.573625437707201424e-01,-5.012230371478448854e-01,-3.850123435170127451e-01,-2.239572356049523705e-01,-7.222265660578026936e-02,-4.990147827675404102e-01,-6.792293518367047422e-01,-7.601566452344035163e-01,-9.267621985434898457e-01,-9.825600434401760008e-01,-1.185091599158526243e+00,-1.119981099336719188e+00,-1.013392541468245200e+00,-8.495617691273993355e-01,9.472132009027256494e-01,4.635925000701766052e+00,3.254878391133762428e+00,1.089517330184344601e+00,6.352832820228969668e-01,2.597739992311451362e-01,1.122057434319058133e+00,-5.286492428113007680e-01,-8.149809125262573728e-01,-8.403321853950326270e-01,-6.063684134465723297e-01,7.811099464848605956e-02,1.403826092898759592e+00,2.992116619064697058e+00,7.383719588760400132e-01,-6.366847132966942935e-01,-6.383972545371779939e-01,-5.545543545777438244e-01,-5.245374690364731363e-01,-4.644175127206910392e-01,-3.536459146321041525e-01,-2.619456529976924020e-01,-1.357564027322319122e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.382828665314959293e-01,1.306400024825896233e+00,-4.645928584349879875e-01,-7.705199656228265415e-01,-7.615760737435657290e-01,-4.979121217245165432e-01,-2.345532226285291511e-01,1.799918080509340379e-01,1.138791705921832070e-01,-3.103732120887004453e-01,-4.382731385726231221e-01,-6.450888367774185728e-01,-8.070583624197311678e-01,-9.706227661144573027e-02,4.672424131612719078e-01,6.793748157263451715e-01,4.652052632556336609e-01,5.189334513190785314e-01,4.495636710371777034e-01,4.644927897962119467e-01,3.707119704764242907e-01,2.977536881942245972e-01,3.095715722482500487e-01,3.891796995507207924e-01,4.518632283796531479e-01,6.708608918435826629e-01,9.929831744457803255e-01,7.980483301781816918e-02,-2.831543405097733945e-01,-4.256710348938985700e-01,-4.517809049123073795e-01,-3.484373240824070739e-01,-3.741262654579556313e-01,2.593347821232126815e+00,-3.242996579919043554e-01,-4.397538445313859401e-01,-2.981784509230135938e-01,3.159763075938019639e-01,4.070826106828385749e-01,-4.289298078429837346e-02,-1.757351498245737081e-02,-5.112686071812518884e-01,-8.444627138404178224e-01,-9.084539238934581373e-01,-9.673460928521161462e-01,-5.951060434859679615e-01,3.902857755117169480e-01,1.769228549751848678e-01,-2.778823968762637181e-02,-1.589764050218787916e-01,-4.733387762229467055e-02,2.074194830352647512e-01,3.134866738858929636e-01,3.977240456368338894e-01,3.858912757302040974e-01,2.753729358358554813e-01,3.420028574510328156e-01,3.285133008363624874e-01,5.878364313153096044e-01,4.085734682234540283e-01,-4.396879594309847095e-01,-4.963309861805924594e-01,-4.054900767817725127e-01,-3.595170361362500788e-01,-4.059322970322869484e-01,1.887082582606277592e+00,-3.990061904196275933e-01,-6.585910754212549456e-01,-6.496798762590720866e-01,-5.420886247897740429e-01,-2.279752113554371629e-01,-4.909654204960242629e-02,2.924305765385804556e-01,3.249523841621264619e-01,-2.878957133745103092e-01,-5.245524208336246330e-01,-5.552508098538297965e-01,-5.474519197093433709e-01,-4.770596554250830512e-01,-4.683677222601621004e-01,-3.363316523309450301e-01,-2.208474169498939044e-01,-1.962943010059639837e-01,8.983548530131148235e-02,8.606605469782314666e-01,8.750229685737892504e-01,1.160289862255762472e+00,1.321568772128105307e+00,8.399613752508209297e-01,5.126365266020731504e-01,1.008858269109218914e-01,2.858363164108320212e-02,-4.656718347548938208e-01,-4.339286582765749523e-01,-4.010154593940410961e-01,-3.418924062355374049e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.041799964626967334e+00,2.089737971625230950e-01,2.235135940250591868e-01,2.399921064089115263e-01,7.618527382419842953e-02,-1.040524652446459808e-01,-2.441281369910808519e-01,-3.431334198526169166e-01,-1.163296877578604838e-01,1.383571240240748512e-01,3.307636354836635678e-02,1.710784928723456666e-01,5.491247895693542880e-01,3.584410108459156197e-01,-7.074792375306246384e-02,-2.836441407602448561e-01,-4.620408345252688953e-01,-5.176954739179829845e-01,-6.639157461147824346e-01,-7.454966477270930092e-01,-8.127946969387908061e-01,-8.621478992296742749e-01,-8.104893368687220434e-01,-8.260222481634768021e-01,-7.364384274875733771e-01,-7.761262976731104768e-01,-7.261374620809453173e-01,-6.294603447909542515e-01,-5.238716099571005813e-01,-4.582350718701011516e-01,-4.102260990340193536e-01,1.471070290125128466e+00,1.131439191208739592e+00,8.454765260289752726e-01,5.684179034067114999e-01,5.875549354148461578e-01,2.832509854400671045e-01,2.363258268120715586e-02,-6.910374063316668258e-02,-1.498730446079792333e-01,9.248888274530892017e-02,4.748755102248032878e-01,3.339369066839558697e-01,-3.196770269971052625e-02,5.610535212802025828e-02,-7.384056146687421884e-02,-2.197780866296950297e-01,-2.962907380148172565e-01,-3.803357169615232958e-01,-3.736249520689028381e-01,-4.862443937880587264e-01,-5.313716226446989488e-01,-4.749346771476652407e-01,-5.643455860213441033e-01,-5.324358469560608320e-01,-6.666559638419716771e-01,-6.990586911038959572e-01,-6.577493100754090438e-01,-6.642939303957966501e-01,-6.024890635504598357e-01,-5.472249884507403017e-01,-4.655937490272159529e-01,-3.664157432549233762e-01,1.980798100275774187e+00,-4.223241813127089350e-01,-3.089906735474998167e-01,-6.184105992841355121e-02,1.284155737416244614e-01,2.350805680907039896e-01,2.525750213608938810e-01,8.428319547976509743e-03,-1.026019929490219473e-01,-1.474212503635491112e-01,-2.849423591138343648e-01,-2.484617703245451392e-01,-1.071081917956783897e-01,2.557683524055111013e-01,2.433197255846275275e-01,4.945598675139461498e-01,4.986262139609414223e-01,3.789382038890972138e-01,2.584139923185197474e-01,1.327048205713998452e-01,1.299173117623911577e-01,7.667424516440451976e-02,-9.703543125593402929e-02,-1.761984708162174507e-01,-2.860719482309293515e-01,-2.860729970761357599e-01,-3.291902985746852361e-01,-3.422613400424768804e-01,-3.601470123933820933e-01,-3.260239816136539792e-01,-2.799168643463656458e-01,-3.055998523149319190e-01,1.226975206634447702e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.747764472414043868e-01,-5.657726016554808224e-01,-4.727713251849183229e-01,-2.464028127596369633e-01,-4.609484576169193271e-01,-5.582720911299211553e-01,-5.487016033808208570e-01,-4.810791624009999046e-01,-4.554718753504656270e-01,-6.195871365928082852e-01,-7.303112439759623653e-01,-8.242475188956595034e-01,-8.692891726184862611e-01,-7.317799722487524638e-01,-5.042646380724171706e-01,-4.746973552443584654e-01,-4.553739961949089254e-01,-9.133585099439395227e-02,1.863184121440133456e+00,2.556969483416402955e+00,2.307821754972257278e+00,1.912616674133532202e+00,2.394065092676168849e+00,1.640693709587135451e+00,5.196957048432727655e-01,5.405141780778240923e-01,8.543336620775915380e-01,-8.267265065604263719e-02,-3.349679231710814831e-01,-4.150378799628936521e-01,-4.042896981942639134e-01,-3.424727031540099609e-01,-4.222346191022484652e-01,-3.538394563351787148e-01,2.804048489490580387e-01,5.639790015000644141e-01,3.080155725444205794e-01,6.163889101192703175e-03,-3.544280142090843744e-01,-5.876036987686298341e-01,-6.740345716520679265e-01,-7.321492519124397358e-01,-7.084213563754224730e-01,-6.102106486275313824e-01,-4.191924375746193809e-01,7.314768353916097920e-01,1.991759035793950083e+00,1.102493418345443565e+00,1.647882765654701709e+00,1.868312637774018681e+00,4.287227401343358113e-01,-5.818573477283770501e-01,-5.624844670283424275e-01,-3.640842696857170546e-01,1.727359097883781058e-01,6.643397073157324417e-01,-3.343678050763718157e-01,-5.812182939596020059e-01,-6.126596886757510463e-01,-5.750704186209978364e-01,-5.340815737927702145e-01,-4.489790262416070710e-01,-3.916512503243467780e-01,-3.587609982953803844e-01,-4.344229530434965958e-01,-2.745026870767245941e-01,2.160460547345687266e-01,2.724481354185518400e-01,1.212005108971684481e-01,1.329688133309920306e-01,-1.901857993522892420e-01,-3.194188574145800930e-01,-4.101606100807023148e-01,-3.358905817881441824e-01,5.362736963697618542e-01,1.706043260964933861e+00,1.271355854340284974e+00,4.240153814048309155e-01,6.643936361810970359e-01,2.349136066958911417e+00,1.509159314446064659e+00,1.953285022969407370e-01,-2.270070902904137711e-01,4.418584829160112082e-01,-4.075103309710744748e-01,-6.623221969895263239e-01,-7.587203535983194636e-01,-7.460852761756276985e-01,-6.672613164554639376e-01,-6.619144033005225358e-01,-5.785291576764443056e-01,-5.381109929794806179e-01,-4.911763827836831409e-01,1.204045716495330542e-01,-3.193197435289214514e-01,-3.403692337958578173e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
